Station,Year,Month,Days_Available,Rainfall_Total,Rainfall_Days,Max_Daily_Rain,Temperature_Mean,Max_Temperature,Min_Temperature,Humidity_Mean,Sunshine_Mean,Season,Latitude,Longitude,Ra_MJ_m2_day,Days_in_Month,PET_mm_day,PET_mm_month,Water_Balance
Sandwip,1996,9,30,406.0,19,73.0,28.776666666666664,32.4,27.0,87.56666666666666,5.560000000000001,Monsoon,22.48,91.43,35.03206816349564,30,3.5581074624287443,106.74322387286233,299.25677612713764
Sandwip,1996,10,31,447.0,10,150.0,27.4258064516129,29.3,24.2,84.3225806451613,6.932258064516129,Post-Monsoon,22.48,91.43,30.450830141623346,31,2.9184922453304614,90.47325960524431,356.5267403947557
Sandwip,1996,11,30,27.0,2,24.0,24.420000000000005,28.2,21.6,82.33333333333333,8.863333333333333,Post-Monsoon,22.48,91.43,26.14346665699684,30,2.660978532678354,79.82935598035061,-52.82935598035061
Sandwip,1996,12,31,0.0,0,0.0,21.39032258064516,25.4,19.4,80.80645161290323,8.048387096774194,Winter,22.48,91.43,24.17597495430461,31,2.1778424544275987,67.51311608725555,-67.51311608725555
Sandwip,1997,1,31,1.0,1,1.0,19.364516129032257,20.8,17.0,76.48387096774194,8.696774193548388,Winter,22.48,91.43,25.460275351627466,31,1.730897602685143,53.65782568323944,-52.65782568323944
Sandwip,1997,2,28,23.0,5,9.0,21.075000000000006,23.6,17.8,81.25,8.217857142857143,Winter,22.48,91.43,29.486971760193196,28,2.5906131864079582,72.53716921942284,-49.537169219422836
Sandwip,1997,3,31,79.0,4,48.0,25.8483870967742,28.0,24.1,86.16129032258064,8.264516129032259,Pre-Monsoon,22.48,91.43,34.32497596960831,31,2.7765068207506833,86.07171144327118,-7.071711443271184
Sandwip,1997,4,30,81.0,8,51.0,25.906666666666677,28.2,21.9,82.56666666666666,7.523333333333334,Pre-Monsoon,22.48,91.43,37.94516024594045,30,3.906270833244673,117.18812499734018,-36.18812499734018
Sandwip,1997,5,31,234.0,11,95.0,28.712903225806453,30.8,25.1,85.06451612903226,7.770967741935484,Pre-Monsoon,22.48,91.43,39.65175126597398,31,4.132008898648354,128.09227585809896,105.90772414190104
Sandwip,1997,6,30,405.0,19,71.0,28.46333333333333,30.2,25.1,87.9,5.070000000000001,Monsoon,22.48,91.43,40.02569127481533,30,3.924179362472605,117.72538087417814,287.27461912582186
